"WorkingGroup","FishStock","Year","Recruitment","TBiomass","SSB","Landings","YieldSSB","MeanF","SoP","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21"
"wgcse","cod-iris","1987","8.7430000000000000e+03","28289","12995","1.2894000000000000e+04","","9.5030000000000003e-01","","","","","","","","","","","",""
"wgcse","cod-iris","1988","3.8030000000000000e+03","26056","13492","1.4168000000000000e+04","","1.0121000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1989","4.9040000000000000e+03","21061","14300","1.2751000000000000e+04","","1.3086000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1990","5.6480000000000000e+03","14540","8725","7.3790000000000000e+03","","1.1025000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1991","8.7510000000000000e+03","13177","6531","7.0950000000000000e+03","","1.0541000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1992","1.7090000000000000e+03","15518","7231","7.7350000000000000e+03","","1.3814000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1993","5.1100000000000000e+03","12376","6295","7.5550000000000000e+03","","1.4055000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1994","3.6990000000000000e+03","10460","5995","5.4020000000000000e+03","","1.2903000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1995","3.1210000000000000e+03","10439","4575","4.5870000000000000e+03","","1.0964000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1996","5.7930000000000000e+03","10298","5747","4.9640000000000000e+03","","1.0720000000000001e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1997","2.1060000000000000e+03","11796","5614","5.8590000000000000e+03","","1.4641000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1998","8.8200000000000000e+02","9889","4811","5.3180000000000000e+03","","1.3378000000000001e+00","","","","","","","","","","","",""
"wgcse","cod-iris","1999","5.6720000000000000e+03","6772","4920","4.7840000000000000e+03","","1.7748999999999999e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2000","4.0000000000000000e+03","6647","2044","1.2740000000000000e+03","","1.6349000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2001","4.6680000000000000e+03","10227","3252","2.2520000000000000e+03","","1.3010999999999999e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2002","1.2380000000000000e+03","12227","6223","2.6950000000000000e+03","","1.5723000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2003","2.0820000000000000e+03","8417","4420","1.2850000000000000e+03","","1.3289000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2004","1.2700000000000000e+03","6970","4152","1.0720000000000000e+03","","1.2387999999999999e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2005","1.4680000000000000e+03","5083","2700","9.1000000000000000e+02","","1.0623000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2006","1.2030000000000000e+03","4612","2763","8.4000000000000000e+02","","1.8773000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2007","3.5200000000000000e+02","3538","1637","7.0200000000000000e+02","","1.3929000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2008","8.8100000000000000e+02","2670","1733","6.6200000000000000e+02","","1.3867000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2009","3.2400000000000000e+03","2231","1185","4.6600000000000000e+02","","1.5129999999999999e+00","","","","","","","","","","","",""
"wgcse","cod-iris","2010","1.5510000000000000e+03","5065","947","4.6400000000000000e+02","","1.1948000000000001e+00","","","","","","","","","","","",""
"wgcse","cod-scow","1978","2.1237900000000001e+04","39973","26159","1.7566500000000000e+04","","6.9999999999999996e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1979","2.8820799999999999e+04","56629","28656","2.7428700000000001e+04","","9.0000000000000002e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1980","3.1308000000000000e+04","56701","31982","2.4340299999999999e+04","","7.3099999999999998e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1981","1.0682299999999999e+04","52547","37966","2.4105400000000001e+04","","7.1199999999999997e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1982","2.6056900000000001e+04","54360","37432","2.6007400000000001e+04","","7.7300000000000002e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1983","1.5567000000000000e+04","44167","32073","2.2808700000000001e+04","","8.5199999999999998e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1984","2.4265000000000000e+04","48506","29863","2.4507500000000000e+04","","9.0700000000000003e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1985","1.2522000000000000e+04","30233","22034","1.7396700000000001e+04","","1.0060000000000000e+00","","","","","","","","","","","",""
"wgcse","cod-scow","1986","1.9467000000000000e+04","28963","18503","1.3786000000000000e+04","","8.2199999999999995e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1987","6.1496900000000001e+04","39611","19727","2.1177700000000001e+04","","9.5399999999999996e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1988","6.1191000000000004e+03","35998","23430","1.8635799999999999e+04","","8.8900000000000001e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1989","2.0081400000000001e+04","32519","21029","1.7299700000000001e+04","","9.3600000000000005e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1990","6.4821000000000004e+03","24911","17761","1.2366200000000001e+04","","8.0600000000000005e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1991","1.1312100000000000e+04","22125","15289","1.1726400000000000e+04","","8.9700000000000002e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1992","1.7673900000000001e+04","20364","12501","1.0098900000000000e+04","","8.7400000000000000e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1993","7.3395000000000000e+03","23713","14664","1.1594299999999999e+04","","8.3199999999999996e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1994","1.5846700000000001e+04","26024","15296","1.1381400000000000e+04","","7.1999999999999997e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1995","1.3179299999999999e+04","26627","17056","1.2840299999999999e+04","","8.1100000000000005e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1996","4.9971000000000004e+03","25153","18036","1.2876100000000000e+04","","8.5199999999999998e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1997","1.8407799999999999e+04","25193","14387","1.2511500000000000e+04","","8.6899999999999999e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1998","8.7956000000000004e+03","19318","12124","9.8198999999999996e+03","","8.8600000000000001e-01","","","","","","","","","","","",""
"wgcse","cod-scow","1999","5.0068000000000002e+03","16819","11887","8.7386000000000004e+03","","8.7800000000000000e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2000","1.0527500000000000e+04","16012","10186","7.8641999999999998e+03","","8.3299999999999996e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2001","3.2355999999999999e+03","12574","9083","6.5083000000000002e+03","","8.7200000000000000e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2002","8.8397999999999993e+03","12900","7840","6.5475000000000000e+03","","8.8200000000000001e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2003","1.4542000000000000e+03","9170","6537","4.8505000000000000e+03","","9.0900000000000003e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2004","3.7698000000000002e+03","6989","5163","3.8413000000000002e+03","","9.3600000000000005e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2005","5.2773000000000002e+03","6318","3507","3.2605000000000000e+03","","9.4099999999999995e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2006","1.1593799999999999e+04","7996","3471","3.6361999999999998e+03","","8.4699999999999998e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2007","2.6895000000000000e+03","9102","5866","4.3583999999999996e+03","","8.1299999999999994e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2008","3.0810999999999999e+03","8693","6747","4.7181000000000004e+03","","9.0900000000000003e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2009","1.2444600000000000e+04","9303","5028","4.5546000000000004e+03","","8.8839999999999997e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2010","8.9661000000000004e+03","12510","6581","5.7613000000000002e+03","","8.2379999999999998e-01","","","","","","","","","","","",""
"wgcse","cod-scow","2011","4.1220000000000000e+03","","8720","","","","","","","","","","","","","","",""
"wgcse","had-7b-k","1993","1.4000000000000000e+04","16","11500","4.5000000000000000e+03","","4.9700000000000000e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","1994","3.6000000000000000e+04","19","13400","5.3000000000000000e+03","","4.1699999999999998e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","1995","5.5000000000000000e+04","24","12200","4.9000000000000000e+03","","3.9200000000000002e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","1996","2.3000000000000000e+04","31","18900","8.2000000000000000e+03","","5.6999999999999995e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","1997","9.0000000000000000e+03","25","21100","1.2900000000000000e+04","","8.0100000000000005e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","1998","2.3000000000000000e+04","19","15700","8.0000000000000000e+03","","7.6600000000000001e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","1999","8.7000000000000000e+04","20","10400","5.5000000000000000e+03","","6.9699999999999995e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","2000","4.3000000000000000e+04","29","12700","1.4400000000000000e+04","","8.0400000000000005e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","2001","8.1000000000000000e+04","29","14900","1.0600000000000000e+04","","7.3599999999999999e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","2002","8.7000000000000000e+04","36","17400","1.3900000000000000e+04","","9.3799999999999994e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","2003","2.0000000000000000e+04","36","20300","1.6300000000000000e+04","","8.0800000000000005e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","2004","2.5000000000000000e+04","29","24100","1.3900000000000000e+04","","9.6799999999999997e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","2005","4.3000000000000000e+04","26","17900","9.1000000000000000e+03","","7.5700000000000001e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","2006","4.2000000000000000e+04","28","15500","7.5000000000000000e+03","","4.5500000000000002e-01","","","","","","","","","","","",""
"wgcse","had-7b-k","2007","1.0000000000000000e+05","37","20800","9.8000000000000000e+03","","4.9399999999999999e-01","","","","","","","","","","","",""
